ANST,SH67P33CX,N3FWJ-1,A08B436233,FT,SH67P33CX,LOGIC,99.75,N3FWJ-1,2008-12-16,2008-12-16 10:21,200851,200812,VTTX-O-003-V777|VTTX-O-004-V777,67P33CS9,196090,195605,,,,0,ANST,,99.75,99.75,P,AutoShip,,N,,195605,0,0,0,0,0,0,94,12,0,0,0,16,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,249,50,,,,N/A
ANST,SH66P51P,N3MJ2-1,A08C441002,FT,SH66P51P,LOGIC,97.85,N3MJ2-1,2008-12-16,2008-12-16 16:34,200851,200812,CHRO-O-007-3360,SH66P51_64_FTB_S1,12466,12198,,,,0,ANST,,97.85,97.85,P,AutoShip,,N,,12198,3,1,2,16,148,0,0,0,0,0,14,0,1,0,0,0,0,3,23,0,0,0,0,8,0,0,0,0,0,0,0,10,39,0,,,,N/A
ANST,SH86260U,FA8Y-5081,A08C440968,FT,SH86260U,LOGIC,99.18,FA8Y-5081,2008-12-17,2008-12-17 12:01,200851,200812,CHRO-O-003-3360,SH86260_S4,58563,58084,,,,0,ANST,,99.18,99.18,P,AutoShip,,N,,58084,38,55,6,62,29,0,1,2,1,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,,,,N/A
ANST,SH86280P,FA8Y-5005,A08C441492,FT,SH86280P,LOGIC,99.53,FA8Y-5005,2008-12-17,2008-12-17 13:38,200851,200812,CHRO-O-007-3360,SH86280_S1_HA004,56424,56158,,,,0,ANST,,99.53,99.53,P,AutoShip,,N,,56158,87,15,1,115,8,0,6,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,N/A
ANST,SH69P25K,N3Y38-1,A08C440961,FT,SH69P25K,LOGIC,98.76,N3Y38-1,2008-12-18,2008-12-18 13:28,200851,200812,CHRO-O-004-3360,SH69P25_FTB_S2,105747,104440,,,,0,ANST,,98.76,98.76,P,AutoShip,,N,,104440,19,4,4,157,3,0,0,6,1,1,0,0,0,0,0,0,18,40,386,0,1,0,0,0,594,0,0,0,0,0,0,0,73,0,,,,N/A
ANST,SH67P33CX,N3GLG,T08C000088,FT,SH67P33CX,LOGIC,99.72,N3GLG,2008-12-19,2008-12-19 13:04,200851,200812,VTTX-O-003-V777|VTTX-O-004-V777,67P33CS9,229055,228416,,,,0,ANST,,99.72,99.72,P,AutoShip,,N,,228416,0,0,0,0,0,0,101,28,0,0,0,12,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,95,,,,N/A
ANST,SH67P33CX,N3FKW,A08C440977,FT,SH67P33CX,LOGIC,99.56,N3FKW,2008-12-19,2008-12-19 13:37,200851,200812,VTTX-O-004-V777,67P33CS9,82846,82483,,,,0,ANST,,99.56,99.56,P,AutoShip,,N,,82483,0,0,0,0,0,0,44,10,0,0,0,41,2,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,28,,,,N/A
ANST,SH86280P,FA8Y-5075,A08C441781,FT,SH86280P,LOGIC,99.51,FA8Y-5075,2008-12-19,2008-12-19 19:00,200851,200812,CHRO-O-007-3360,SH86280_S1_HA004,59506,59212,,,,0,ANST,,99.51,99.51,P,AutoShip,,N,,59212,102,20,3,126,11,0,6,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,N/A
ANST,SH86273,FA89-5078,A08C440457,FT,SH86273,LOGIC,99.3,FA89-5078,2008-12-22,2008-12-22 07:22,200852,200812,CHRO-O-001-3360,SH86273S6,38228,37962,,,,0,ANST,,99.3,99.3,P,AutoShip,,N,,37962,2,1,0,0,70,0,46,81,34,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,N/A
ANST,SH86280P,FA8Y-5061,A08C441793,FT,SH86280P,LOGIC,99.28,FA8Y-5061,2008-12-22,2008-12-22 16:27,200852,200812,CHRO-O-007-3360,SH86280_S1_HA004,59125,58701,,,,0,ANST,,99.28,99.28,P,AutoShip,,N,,58701,135,46,2,184,25,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,N/A
MIDSTAR,SH69P20C,N3Y8F,N3Y8F01,FT,SH69P20C,LOGIC,99.17,N3Y8F,2008-12-22,2008-12-22 22:55,200852,200812,V7100 #5,P20S18S0.EXE,29167,28926,,,,0,MIDSTAR,,99.17,99.17,P,AutoShip,,N,,28926,0,0,0,0,0,0,174,34,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N/A
MIDSTAR,SH69P48A,N3TST28,N3TST2801,FT,SH69P48A,LOGIC,97.64,N3TST28,2008-12-23,2008-12-23 23:17,200852,200812,V7100 #5,P48S20S0.EXE,5464,5335,,,,0,MIDSTAR,,97.64,97.64,P,AutoShip,,N,,5335,25,0,0,0,1,0,56,7,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,N/A
ANST,SH86280P,FA8Y-5082,A08C442454,FT,SH86280P,LOGIC,99.16,FA8Y-5082,2008-12-24,2008-12-24 04:51,200852,200812,CHRO-O-007-3360,SH86280_S1_HA004,59280,58782,,,,0,ANST,,99.16,99.16,P,AutoShip,,N,,58782,147,15,4,231,59,0,13,1,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,N/A
MIDSTAR,SH69P25K,N39SH-3-1,N39SH-3-101,FT,SH69P25K,LOGIC,95.83,N39SH-3-1,2008-12-24,2008-12-24 07:24,200852,200812,V7100 #5,69P25SF.EXE,5993,5743,,,,0,MIDSTAR,,95.83,95.83,P,AutoShip,,N,,5743,0,0,0,0,0,0,49,80,0,0,0,113,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
